project,commit,commitprevious,release,file,method,BOM,TACH,FCH,LCH,CHO,FRCH,CHD,WCH,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedBackspace(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedTab(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedFF(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedMySqlNullValue(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapingAtEOF(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedCharacter(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testNextToken5(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testComments(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testNextToken6(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/LexerTest.java,/src/test/java/org/apache/commons/csv/LexerTest/testEscapedControlCharacter(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/Utils.java,"/src/test/java/org/apache/commons/csv/Utils/compare(String, String[][], List)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,/src/test/java/org/apache/commons/csv/TokenMatchers/describeTo(Description),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,"/src/test/java/org/apache/commons/csv/TokenMatchers/matches(Token.Type, String)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,/src/test/java/org/apache/commons/csv/TokenMatchers/isReady(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,"/src/test/java/org/apache/commons/csv/TokenMatchers/matchesSafely(Token, Description)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,/src/test/java/org/apache/commons/csv/TokenMatchers/hasType(Token.Type),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchers.java,/src/test/java/org/apache/commons/csv/TokenMatchers/hasContent(String),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/testReadChar(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/getBufferedReader(String),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/testEmptyInput(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/testReadLookahead2(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/testReadLine(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest.java,/src/test/java/org/apache/commons/csv/ExtendedBufferedReaderTest/testReadLookahead1(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchersTest.java,/src/test/java/org/apache/commons/csv/TokenMatchersTest/testMatches(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchersTest.java,/src/test/java/org/apache/commons/csv/TokenMatchersTest/testHasType(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchersTest.java,/src/test/java/org/apache/commons/csv/TokenMatchersTest/setUp(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchersTest.java,/src/test/java/org/apache/commons/csv/TokenMatchersTest/testHasContent(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/TokenMatchersTest.java,/src/test/java/org/apache/commons/csv/TokenMatchersTest/testIsReady(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVFileParserTest.java,/src/test/java/org/apache/commons/csv/CSVFileParserTest/readTestData(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVFileParserTest.java,/src/test/java/org/apache/commons/csv/CSVFileParserTest/testCSVFile(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVFileParserTest.java,"/src/test/java/org/apache/commons/csv/CSVFileParserTest/accept(File, String)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVFileParserTest.java,/src/test/java/org/apache/commons/csv/CSVFileParserTest/generateData(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVFileParserTest.java,/src/test/java/org/apache/commons/csv/CSVFileParserTest/testCSVUrl(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetOneLine(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseFileNullFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testCarriageReturnLineFeedEndings(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testRoundtrip(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordNumberWithCR(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testClose(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testSkipAutoHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testNewCSVParserNullReaderFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEndOfFileBehaviourExcel(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testNewCSVParserReaderNullFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testCSV57(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testDuplicateHeaders(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testMappedButNotSetAsOutlook2007ContactExport(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBackslashEscaping(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEmptyFile(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseNullStringFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeaderComment(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetOneLineOneParser(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/validateLineNumbers(String),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordNumberWithLF(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBackslashEscapingOld(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordWithMultiLineValues(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetOneLineCustomCollection(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeaderMissing(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testForEach(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testIgnoreEmptyLines(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testIterator(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetLineNumberWithLF(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testNoHeaderMap(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEndOfFileBehaviorCSV(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBOM(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseUrlCharsetNullFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecordNumberWithCRLF(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBOMInputStream(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseStringNullFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testProvidedHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetHeaderMap(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testParseNullFileFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeadersMissingException(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testInvalidFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testLineFeedEndings(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testBackslashEscaping2(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testEmptyLineBehaviourCSV(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testCarriageReturnEndings(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testSkipSetHeader(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/validateRecordNumbers(String),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testGetRecords(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testExcelFormat2(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeaderMissingWithNull(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testExcelFormat1(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testDefaultFormat(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testMultipleIterators(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-csv,222426dd79ed51fae3f3b372f12bdd35a6121e65,,1,/users/farah/cpmp/5.evometrics/projectA/src/test/java/org/apache/commons/csv/CSVParserTest.java,/src/test/java/org/apache/commons/csv/CSVParserTest/testHeadersMissing(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
