Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
easymock,MLP,2,model2,RUS,0.7423985051809071,0.4582527418768841,0.8406015736055531,[0.85059849 0.06590699],0.7423985051809071,0.03454956409428479,0.7133333333333334,0.7427735719201651,0.7280534526267493,"[8634, 2990, 43, 107]"
easymock,RandomForest,2,model3,RUS,0.33718362493630033,0.2652502150649929,0.4892903738226969,[0.49514814 0.03535229],0.33718362493630033,0.01801007556675063,0.9533333333333334,0.3292326221610461,0.6412829777471898,"[3827, 7797, 7, 143]"
easymock,DT,2,model3,RUS,0.3387973500934262,0.2662155258108708,0.4911152967582215,[0.49699554 0.03543551],0.3387973500934262,0.018053276101502334,0.9533333333333334,0.33086717136958016,0.6421002523514567,"[3846, 7778, 7, 143]"
easymock,LogisticRegression,2,model3,RUS,0.33319177849498893,0.25999461697381465,0.48680105264595996,[0.49273115 0.02725808],0.33319177849498893,0.013887135462694104,0.7333333333333333,0.32802821748107364,0.5306807754072035,"[3813, 7811, 40, 110]"
easymock,MLP,2,model3,RUS,0.23144216069305248,0.19716024977531996,0.3588333471325182,[0.36306046 0.03126004],0.23144216069305248,0.015885104994015884,0.9733333333333334,0.22186854783207158,0.5976009405827025,"[2579, 9045, 4, 146]"
easymock,RandomForest,2,model1,ENN,0.8964667912349246,0.5361922578183766,0.9345530553919981,[0.94496862 0.12741589],0.8964667912349245,0.07137129109863673,0.5933333333333334,0.9003785271851342,0.7468559302592338,"[10466, 1158, 61, 89]"
easymock,DT,2,model1,ENN,0.8823679293358248,0.5310120519939334,0.9266020173183236,[0.93694514 0.12507896],0.8823679293358248,0.06908583391486392,0.66,0.885237439779766,0.7726187198898831,"[10290, 1334, 51, 99]"
easymock,LogisticRegression,2,model1,ENN,0.9869203329369798,0.5031185327440457,0.980923822416427,[0.99341655 0.01282051],0.9869203329369798,0.16666666666666666,0.006666666666666667,0.9995698554714384,0.5031182610690526,"[11619, 5, 149, 1]"
easymock,MLP,2,model1,ENN,0.9858162051978937,0.5192846446754803,0.9807884920273358,[0.992855   0.04571429],0.9858162051978937,0.16,0.02666666666666667,0.9981933929800413,0.512430029823354,"[11603, 21, 146, 4]"
easymock,RandomForest,2,model2,ENN,0.9272125021233226,0.5621106124074153,0.9517654428976321,[0.96195339 0.16226784],0.9272125021233226,0.09507445589919816,0.5533333333333333,0.9320371644872677,0.7426852489103004,"[10834, 790, 67, 83]"
easymock,DT,2,model2,ENN,0.9227959911669781,0.5706523720964154,0.949579117404081,[0.95948656 0.18181818],0.9227959911669781,0.10509885535900104,0.6733333333333333,0.9260151410874053,0.7996742372103693,"[10764, 860, 49, 101]"
easymock,LogisticRegression,2,model2,ENN,0.9866655342279599,0.5090657946350723,0.9809489783161877,[0.99328687 0.02484472],0.9866655342279599,0.18181818181818182,0.013333333333333334,0.9992257398485891,0.5062795365909613,"[11615, 9, 148, 2]"
easymock,MLP,2,model2,ENN,0.9802106335994565,0.5744161517402782,0.9793988328616325,[0.98998754 0.15884477],0.9802106335994565,0.1732283464566929,0.14666666666666667,0.9909669649002064,0.5688168157834366,"[11519, 105, 128, 22]"
easymock,RandomForest,2,model3,ENN,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,DT,2,model3,ENN,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
