Dataset,Algoritm,Approach,window,model,resample,F1-Score,Accuracy,Sensitivity,Specificity,ROC AUC score
commons-csv,MLP,slw,3,Evo,SMOTE,0.95818932,0.8072024593763725,0.660377358490566,0.812514220705347,0.7364457895979565
commons-csv,RandomForest,slw,3,Str,ADA,0.95818932,0.932806324110672,0.2767295597484276,0.9565415244596132,0.6166355421040204
commons-csv,DT,slw,3,Str,ADA,0.95818932,0.9042599912165128,0.270440251572327,0.9271899886234356,0.5988151200978813
commons-csv,LogisticRegression,slw,3,Str,ADA,0.95818932,0.7323232323232324,0.7987421383647799,0.7299203640500569,0.7643312512074184
commons-csv,MLP,slw,3,Str,ADA,0.95818932,0.9060166886253844,0.5974842767295597,0.9171786120591582,0.757331444394359
commons-csv,RandomForest,slw,3,StrEvo,ADA,0.95818932,0.9556433904259992,0.320754716981132,0.9786120591581342,0.6496833880696331
commons-csv,DT,slw,3,StrEvo,ADA,0.95818932,0.9227053140096618,0.4339622641509434,0.940386803185438,0.6871745336681908
commons-csv,LogisticRegression,slw,3,StrEvo,ADA,0.95818932,0.7395696091348265,0.7987421383647799,0.737428896473265,0.7680855174190225
commons-csv,MLP,slw,3,StrEvo,ADA,0.95818932,0.938076416337286,0.5534591194968553,0.951990898748578,0.7527250091227166
commons-csv,RandomForest,slw,3,Evo,ADA,0.95818932,0.83399209486166,0.559748427672956,0.8439135381114903,0.7018309828922232
commons-csv,DT,slw,3,Evo,ADA,0.95818932,0.83399209486166,0.559748427672956,0.8439135381114903,0.7018309828922232
commons-csv,LogisticRegression,slw,3,Evo,ADA,0.95818932,0.5654369784804567,0.610062893081761,0.5638225255972696,0.5869427093395153
commons-csv,MLP,slw,3,Evo,ADA,0.95818932,0.5513833992094862,0.8867924528301887,0.5392491467576792,0.713020799793934
commons-csv,RandomForest,slw,4,Str,NONE,0.95818932,0.9183066361556064,0.1555555555555555,0.942621015348288,0.5490882854519218
commons-csv,DT,slw,4,Str,NONE,0.95818932,0.8979405034324943,0.3407407407407407,0.915702479338843,0.6282216100397918
commons-csv,LogisticRegression,slw,4,Str,NONE,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,MLP,slw,4,Str,NONE,0.95818932,0.9707093821510298,0.1333333333333333,0.9974025974025974,0.5653679653679653
commons-csv,RandomForest,slw,4,StrEvo,NONE,0.95818932,0.9610983981693364,0.0888888888888888,0.9889020070838253,0.538895447986357
commons-csv,DT,slw,4,StrEvo,NONE,0.95818932,0.9691075514874142,0.5555555555555556,0.9822904368358912,0.7689229961957235
commons-csv,LogisticRegression,slw,4,StrEvo,NONE,0.95818932,0.9691075514874142,0.0074074074074074,0.9997638724911452,0.5035856399492763
commons-csv,MLP,slw,4,StrEvo,NONE,0.95818932,0.9803203661327232,0.5481481481481482,0.9940968122786304,0.7711224802133894
commons-csv,RandomForest,slw,4,Evo,NONE,0.95818932,0.8249427917620137,0.7925925925925926,0.825974025974026,0.8092833092833094
commons-csv,DT,slw,4,Evo,NONE,0.95818932,0.785812356979405,0.8148148148148148,0.784887839433294,0.7998513271240544
commons-csv,LogisticRegression,slw,4,Evo,NONE,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,MLP,slw,4,Evo,NONE,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,RandomForest,slw,4,Str,RUS,0.95818932,0.7933638443935926,0.8444444444444444,0.7917355371900826,0.8180899908172636
commons-csv,DT,slw,4,Str,RUS,0.95818932,0.7869565217391304,0.8,0.7865407319952774,0.7932703659976387
commons-csv,LogisticRegression,slw,4,Str,RUS,0.95818932,0.7581235697940504,0.725925925925926,0.7591499409681228,0.7425379334470243
commons-csv,MLP,slw,4,Str,RUS,0.95818932,0.754462242562929,0.837037037037037,0.7518299881936246,0.7944335126153308
commons-csv,RandomForest,slw,4,StrEvo,RUS,0.95818932,0.8233409610983982,0.8888888888888888,0.8212514757969304,0.8550701823429095
commons-csv,DT,slw,4,StrEvo,RUS,0.95818932,0.7860411899313501,0.8888888888888888,0.7827626918536009,0.8358257903712448
commons-csv,LogisticRegression,slw,4,StrEvo,RUS,0.95818932,0.7613272311212814,0.7703703703703704,0.7610389610389611,0.7657046657046658
commons-csv,MLP,slw,4,StrEvo,RUS,0.95818932,0.797025171624714,0.8814814814814815,0.7943329397874852,0.8379072106344834
commons-csv,RandomForest,slw,4,Evo,RUS,0.95818932,0.7672768878718536,0.8518518518518519,0.7645808736717827,0.8082163627618173
commons-csv,DT,slw,4,Evo,RUS,0.95818932,0.7778032036613273,0.8518518518518519,0.7754427390791027,0.8136472954654773
commons-csv,LogisticRegression,slw,4,Evo,RUS,0.95818932,0.6814645308924485,0.5037037037037037,0.6871310507674144,0.5954173772355591
commons-csv,MLP,slw,4,Evo,RUS,0.95818932,0.7659038901601831,0.8,0.7648170011806376,0.7824085005903187
commons-csv,RandomForest,slw,4,Str,ENN,0.95818932,0.9155606407322654,0.437037037037037,0.930814639905549,0.6839258384712931
commons-csv,DT,slw,4,Str,ENN,0.95818932,0.8881006864988559,0.5111111111111111,0.9001180637544274,0.7056145874327693
commons-csv,LogisticRegression,slw,4,Str,ENN,0.95818932,0.9677345537757436,0.0592592592592592,0.996694214876033,0.5279767370676463
commons-csv,MLP,slw,4,Str,ENN,0.95818932,0.9526315789473684,0.2962962962962963,0.9735537190082644,0.6349250076522803
commons-csv,RandomForest,slw,4,StrEvo,ENN,0.95818932,0.9469107551487416,0.2444444444444444,0.9693034238488784,0.6068739341466614
commons-csv,DT,slw,4,StrEvo,ENN,0.95818932,0.9574370709382152,0.6222222222222222,0.9681227863046044,0.7951725042634133
commons-csv,LogisticRegression,slw,4,StrEvo,ENN,0.95818932,0.9679633867276888,0.0592592592592592,0.996930342384888,0.5280948008220736
commons-csv,MLP,slw,4,StrEvo,ENN,0.95818932,0.9636155606407324,0.6,0.975206611570248,0.7876033057851239
commons-csv,RandomForest,slw,4,Evo,ENN,0.95818932,0.8224256292906178,0.7851851851851852,0.8236127508854781,0.8043989680353317
commons-csv,DT,slw,4,Evo,ENN,0.95818932,0.8059496567505721,0.8074074074074075,0.8059031877213695,0.8066552975643886
commons-csv,LogisticRegression,slw,4,Evo,ENN,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,MLP,slw,4,Evo,ENN,0.95818932,0.9533180778032035,0.2,0.977331759149941,0.5886658795749704
commons-csv,RandomForest,slw,4,Str,TL,0.95818932,0.9176201372997712,0.2,0.9404958677685952,0.5702479338842975
commons-csv,DT,slw,4,Str,TL,0.95818932,0.8949656750572083,0.3407407407407407,0.9126328217237308,0.6266867812322358
commons-csv,LogisticRegression,slw,4,Str,TL,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,MLP,slw,4,Str,TL,0.95818932,0.9700228832951944,0.0814814814814814,0.9983471074380166,0.539914294459749
commons-csv,RandomForest,slw,4,StrEvo,TL,0.95818932,0.9583524027459954,0.1037037037037037,0.9855962219598584,0.544649962831781
commons-csv,DT,slw,4,StrEvo,TL,0.95818932,0.9693363844393592,0.6074074074074074,0.9808736717827627,0.794140539595085
commons-csv,LogisticRegression,slw,4,StrEvo,TL,0.95818932,0.9688787185354693,0.0074074074074074,0.9995277449822904,0.5034675761948488
commons-csv,MLP,slw,4,StrEvo,TL,0.95818932,0.977116704805492,0.5777777777777777,0.9898465171192444,0.7838121474485111
commons-csv,RandomForest,slw,4,Evo,TL,0.95818932,0.8249427917620137,0.7925925925925926,0.825974025974026,0.8092833092833094
commons-csv,DT,slw,4,Evo,TL,0.95818932,0.785812356979405,0.8148148148148148,0.784887839433294,0.7998513271240544
commons-csv,LogisticRegression,slw,4,Evo,TL,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,MLP,slw,4,Evo,TL,0.95818932,0.9691075514874142,0.0,1.0,0.5
commons-csv,RandomForest,slw,4,Str,ROS,0.95818932,0.8917620137299771,0.2444444444444444,0.912396694214876,0.5784205693296602
commons-csv,DT,slw,4,Str,ROS,0.95818932,0.9034324942791762,0.3333333333333333,0.9216056670602124,0.627469500196773
commons-csv,LogisticRegression,slw,4,Str,ROS,0.95818932,0.8006864988558352,0.762962962962963,0.8018890200708383,0.7824259915169006
commons-csv,MLP,slw,4,Str,ROS,0.95818932,0.8693363844393592,0.7481481481481481,0.8731995277449823,0.8106738379465652
commons-csv,RandomForest,slw,4,StrEvo,ROS,0.95818932,0.954233409610984,0.2148148148148148,0.9778040141676504,0.5963094144912326
commons-csv,DT,slw,4,StrEvo,ROS,0.95818932,0.9695652173913044,0.6,0.9813459268004724,0.7906729634002362
commons-csv,LogisticRegression,slw,4,StrEvo,ROS,0.95818932,0.8002288329519451,0.7703703703703704,0.8011806375442739,0.7857755039573222
commons-csv,MLP,slw,4,StrEvo,ROS,0.95818932,0.968192219679634,0.7333333333333333,0.9756788665879575,0.8545060999606454
commons-csv,RandomForest,slw,4,Evo,ROS,0.95818932,0.7913043478260869,0.8148148148148148,0.7905548996458087,0.8026848572303118
commons-csv,DT,slw,4,Evo,ROS,0.95818932,0.7908466819221968,0.8148148148148148,0.7900826446280992,0.8024487297214571
commons-csv,LogisticRegression,slw,4,Evo,ROS,0.95818932,0.5375286041189932,0.562962962962963,0.5367178276269186,0.5498403952949408
commons-csv,MLP,slw,4,Evo,ROS,0.95818932,0.7869565217391304,0.837037037037037,0.7853600944510035,0.8111985657440202
commons-csv,RandomForest,slw,4,Str,SMOTE,0.95818932,0.9377574370709382,0.1851851851851851,0.9617473435655254,0.5734662643753553
commons-csv,DT,slw,4,Str,SMOTE,0.95818932,0.8929061784897026,0.3851851851851852,0.9090909090909092,0.6471380471380471
commons-csv,LogisticRegression,slw,4,Str,SMOTE,0.95818932,0.7947368421052632,0.7407407407407407,0.7964580873671783,0.7685994140539595
commons-csv,MLP,slw,4,Str,SMOTE,0.95818932,0.9004576659038902,0.5851851851851851,0.9105076741440378,0.7478464296646113
commons-csv,RandomForest,slw,4,StrEvo,SMOTE,0.95818932,0.9576659038901602,0.237037037037037,0.980637544273908,0.6088372906554724
commons-csv,DT,slw,4,StrEvo,SMOTE,0.95818932,0.9425629290617848,0.674074074074074,0.9511216056670602,0.8125978398705671
commons-csv,LogisticRegression,slw,4,StrEvo,SMOTE,0.95818932,0.8022883295194508,0.7407407407407407,0.8042502951593861,0.7724955179500634
commons-csv,MLP,slw,4,StrEvo,SMOTE,0.95818932,0.9748283752860412,0.6370370370370371,0.9855962219598584,0.8113166294984476
commons-csv,RandomForest,slw,4,Evo,SMOTE,0.95818932,0.8183066361556064,0.7185185185185186,0.8214876033057851,0.770003060912152
commons-csv,DT,slw,4,Evo,SMOTE,0.95818932,0.8178489702517162,0.7185185185185186,0.8210153482880755,0.769766933403297
commons-csv,LogisticRegression,slw,4,Evo,SMOTE,0.95818932,0.5178489702517163,0.562962962962963,0.5164108618654073,0.5396869124141851
commons-csv,MLP,slw,4,Evo,SMOTE,0.95818932,0.7977116704805493,0.837037037037037,0.7964580873671783,0.8167475622021076
commons-csv,RandomForest,slw,4,Str,ADA,0.95818932,0.9347826086956522,0.1777777777777777,0.958913813459268,0.5683457956185228
commons-csv,DT,slw,4,Str,ADA,0.95818932,0.8604118993135011,0.437037037037037,0.8739079102715467,0.6554724736542918
commons-csv,LogisticRegression,slw,4,Str,ADA,0.95818932,0.7890160183066361,0.7703703703703704,0.7896103896103897,0.77999037999038
commons-csv,MLP,slw,4,Str,ADA,0.95818932,0.8947368421052632,0.6,0.9041322314049588,0.7520661157024794
commons-csv,RandomForest,slw,4,StrEvo,ADA,0.95818932,0.9583524027459954,0.2074074074074074,0.9822904368358912,0.5948489221216494
commons-csv,DT,slw,4,StrEvo,ADA,0.95818932,0.965675057208238,0.6666666666666666,0.975206611570248,0.8209366391184572
commons-csv,LogisticRegression,slw,4,StrEvo,ADA,0.95818932,0.7913043478260869,0.7481481481481481,0.7926800472255018,0.7704140976868249
commons-csv,MLP,slw,4,StrEvo,ADA,0.95818932,0.9700228832951944,0.7185185185185186,0.9780401416765052,0.8482793300975119
commons-csv,RandomForest,slw,4,Evo,ADA,0.95818932,0.8180778032036613,0.725925925925926,0.8210153482880755,0.7734706371070007
commons-csv,DT,slw,4,Evo,ADA,0.95818932,0.8176201372997711,0.725925925925926,0.820543093270366,0.7732345095981459
commons-csv,LogisticRegression,slw,4,Evo,ADA,0.95818932,0.5135011441647597,0.562962962962963,0.5119244391971665,0.5374437010800647
commons-csv,MLP,slw,4,Evo,ADA,0.95818932,0.7913043478260869,0.8444444444444444,0.7896103896103897,0.8170274170274171
commons-io,RandomForest,trad,0,Str,NONE,0.9267533,0.8642728734979658,0.3123359580052493,0.8744038155802861,0.5933698867927679
commons-io,DT,trad,0,Str,NONE,0.9267533,0.7973791276374302,0.4383202099737532,0.8039697451462158,0.6211449775599845
commons-io,LogisticRegression,trad,0,Str,NONE,0.9267533,0.7092913236824676,0.6167979002624672,0.7109890639302404,0.6638934820963539
commons-io,MLP,trad,0,Str,NONE,0.9267533,0.981975588986659,0.0,1.0,0.5
commons-io,RandomForest,trad,0,StrEvo,NONE,0.9267533,0.943845207682846,0.4356955380577428,0.953172423760659,0.6944339809092008
commons-io,DT,trad,0,StrEvo,NONE,0.9267533,0.9349512725896488,0.5958005249343832,0.9411764705882352,0.7684884977613092
commons-io,LogisticRegression,trad,0,StrEvo,NONE,0.9267533,0.77713123285079,0.6745406824146981,0.7790143084260731,0.7267774954203856
commons-io,MLP,trad,0,StrEvo,NONE,0.9267533,0.984009840098401,0.2519685039370078,0.997446644505468,0.624707574221238
commons-io,RandomForest,trad,0,Evo,NONE,0.9267533,0.8803576497303435,0.5905511811023622,0.8856771209712386,0.7381141510368003
commons-io,DT,trad,0,Evo,NONE,0.9267533,0.879600719084114,0.5905511811023622,0.8849062966710025,0.7377287388866822
commons-io,LogisticRegression,trad,0,Evo,NONE,0.9267533,0.8246286309016936,0.5144356955380578,0.8303223009105362,0.672378998224297
commons-io,MLP,trad,0,Evo,NONE,0.9267533,0.981975588986659,0.0,1.0,0.5
commons-io,DT,trad,0,Str,ROS,0.9267533,0.787917494559561,0.4593175853018372,0.7939490292431469,0.6266333072724921
commons-io,RandomForest,trad,0,Str,ROS,0.9267533,0.7875863374018356,0.4566929133858268,0.7936599701305583,0.6251764417581926
commons-io,LogisticRegression,trad,0,Str,ROS,0.9267533,0.7056959031128773,0.6299212598425197,0.7070867659102953,0.6685040128764075
commons-io,MLP,trad,0,Str,ROS,0.9267533,0.7412716434856657,0.6614173228346457,0.7427373897962133,0.7020773563154296
commons-io,DT,trad,0,StrEvo,ROS,0.9267533,0.9279023559466364,0.6561679790026247,0.9328901093606976,0.7945290441816611
commons-io,RandomForest,trad,0,StrEvo,ROS,0.9267533,0.9284227457659192,0.5695538057742782,0.9350098761863468,0.7522818409803125
commons-io,LogisticRegression,trad,0,StrEvo,ROS,0.9267533,0.7758066042198883,0.6745406824146981,0.77766536590066,0.7261030241576791
commons-io,MLP,trad,0,StrEvo,ROS,0.9267533,0.9006528526823729,0.7716535433070866,0.90302066772655,0.8373371055168184
commons-io,DT,trad,0,Evo,ROS,0.9267533,0.8378276090453213,0.6614173228346457,0.8410656645950764,0.751241493714861
commons-io,RandomForest,trad,0,Evo,ROS,0.9267533,0.8370706783990917,0.6614173228346457,0.8402948402948403,0.7508560815647429
commons-io,LogisticRegression,trad,0,Evo,ROS,0.9267533,0.824675939067083,0.5144356955380578,0.8303704774293009,0.6724030864836793
commons-io,MLP,trad,0,Evo,ROS,0.9267533,0.8728829595988268,0.5721784776902887,0.8784024666377608,0.7252904721640248
commons-io,RandomForest,trad,0,Str,SMOTE,0.9267533,0.9343835746049768,0.1154855643044619,0.9494146552970082,0.532450109800735
commons-io,DT,trad,0,Str,SMOTE,0.9267533,0.916217239095468,0.1574803149606299,0.9301440477911066,0.5438121813758682
commons-io,LogisticRegression,trad,0,Str,SMOTE,0.9267533,0.7170971709717097,0.6036745406824147,0.7191790721202486,0.6614268064013317
commons-io,MLP,trad,0,Str,SMOTE,0.9267533,0.8235405430977387,0.5144356955380578,0.8292142409789469,0.6718249682585024
commons-io,RandomForest,trad,0,StrEvo,SMOTE,0.9267533,0.9641877188002648,0.2545931758530184,0.9772125066242712,0.6159028412386448
commons-io,DT,trad,0,StrEvo,SMOTE,0.9267533,0.833427949664112,0.5013123359580053,0.8395240159946042,0.6704181759763048
commons-io,LogisticRegression,trad,0,StrEvo,SMOTE,0.9267533,0.7759485287160564,0.7034120734908137,0.777279953750542,0.7403460136206778
commons-io,MLP,trad,0,StrEvo,SMOTE,0.9267533,0.9176364840571484,0.6771653543307087,0.922050392638628,0.7996078734846684
commons-io,RandomForest,trad,0,Evo,SMOTE,0.9267533,0.8856561642539502,0.5774278215223098,0.8913137736667148,0.7343707975945124
commons-io,DT,trad,0,Evo,SMOTE,0.9267533,0.8856561642539502,0.5774278215223098,0.8913137736667148,0.7343707975945124
commons-io,LogisticRegression,trad,0,Evo,SMOTE,0.9267533,0.8247705553978617,0.5144356955380578,0.8304668304668305,0.6724512630024441
commons-io,MLP,trad,0,Evo,SMOTE,0.9267533,0.8752010597029047,0.5721784776902887,0.8807631160572337,0.7264707968737611
commons-io,RandomForest,trad,0,Str,ADA,0.9267533,0.9339578011164728,0.1233595800524934,0.9488365370718312,0.5360980585621623
commons-io,DT,trad,0,Str,ADA,0.9267533,0.9186299555303246,0.1312335958005249,0.9330828154357568,0.5321582056181408
commons-io,LogisticRegression,trad,0,Str,ADA,0.9267533,0.7137855993944555,0.6010498687664042,0.7158548923254806,0.6584523805459424
commons-io,MLP,trad,0,Str,ADA,0.9267533,0.8111931119311193,0.5249343832020997,0.816447463506287,0.6706909233541934
commons-io,RandomForest,trad,0,StrEvo,ADA,0.9267533,0.9618696186961868,0.2440944881889764,0.9750445632798574,0.6095695257344169
commons-io,DT,trad,0,StrEvo,ADA,0.9267533,0.8976251300974548,0.4330708661417323,0.9061521414462592,0.6696115037939958
commons-io,LogisticRegression,trad,0,StrEvo,ADA,0.9267533,0.7494086479326332,0.7270341207349081,0.7498193380546322,0.7384267293947702
commons-io,MLP,trad,0,StrEvo,ADA,0.9267533,0.938073611505346,0.5958005249343832,0.9443561208267092,0.7700783228805461
commons-io,RandomForest,trad,0,Evo,ADA,0.9267533,0.834516037468067,0.6430446194225722,0.8380305439128969,0.7405375816677345
commons-io,DT,trad,0,Evo,ADA,0.9267533,0.834516037468067,0.6430446194225722,0.8380305439128969,0.7405375816677345
commons-io,LogisticRegression,trad,0,Evo,ADA,0.9267533,0.8135112120351973,0.5144356955380578,0.819000819000819,0.6667182572694385
commons-io,MLP,trad,0,Evo,ADA,0.9267533,0.8413757214495222,0.6351706036745407,0.8451606686900804,0.7401656361823106
commons-io,RandomForest,trad,0,Str,RUS,0.9267533,0.6635443277509698,0.7480314960629921,0.6619935443464855,0.7050125202047388
commons-io,DT,trad,0,Str,RUS,0.9267533,0.6879553410918725,0.6325459317585301,0.6889723948547478,0.660759163306639
commons-io,LogisticRegression,trad,0,Str,RUS,0.9267533,0.7091493991862996,0.5826771653543307,0.711470829117888,0.6470739972361093
commons-io,MLP,trad,0,Str,RUS,0.9267533,0.6641593339010313,0.7270341207349081,0.6630052512405453,0.6950196859877267
commons-io,RandomForest,trad,0,StrEvo,RUS,0.9267533,0.7946825622102375,0.8293963254593176,0.7940453822806764,0.811720853869997
commons-io,DT,trad,0,StrEvo,RUS,0.9267533,0.7714542530040686,0.7637795275590551,0.771595124536301,0.767687326047678
commons-io,LogisticRegression,trad,0,StrEvo,RUS,0.9267533,0.7704134733655029,0.6561679790026247,0.7725104783928314,0.714339228697728
commons-io,MLP,trad,0,StrEvo,RUS,0.9267533,0.8017787870186395,0.6902887139107612,0.8038252155899215,0.7470569647503413
commons-io,RandomForest,trad,0,Evo,RUS,0.9267533,0.827277888163497,0.6351706036745407,0.8308040660981837,0.7329873348863621
commons-io,DT,trad,0,Evo,RUS,0.9267533,0.8374491437222065,0.6325459317585301,0.8412101941513707,0.7368780629549504
commons-io,LogisticRegression,trad,0,Evo,RUS,0.9267533,0.8253382533825339,0.5144356955380578,0.8310449486920075,0.6727403221150327
commons-io,MLP,trad,0,Evo,RUS,0.9267533,0.8729302677642161,0.4960629921259842,0.8798477622007034,0.6879553771633439
commons-io,RandomForest,trad,0,Str,ENN,0.9267533,0.8619074652284985,0.3385826771653543,0.8715132244544009,0.6050479508098777
commons-io,DT,trad,0,Str,ENN,0.9267533,0.7946352540448481,0.4409448818897638,0.8011273305390952,0.6210361062144296
commons-io,LogisticRegression,trad,0,Str,ENN,0.9267533,0.7021950988740656,0.6325459317585301,0.7034735270029387,0.6680097293807346
commons-io,MLP,trad,0,Str,ENN,0.9267533,0.9779543949285646,0.0131233595800524,0.995664113311172,0.5043937364456123
commons-io,RandomForest,trad,0,StrEvo,ENN,0.9267533,0.9428044280442804,0.4855643044619422,0.951197186491304,0.7183807454766231
