Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,LogisticRegression,2,model3,NONE,0.9883918275627569,0.4970810148492031,0.9826216254271075,[0.99416203 0.        ],0.9883918275627569,nan,0.0,1.0,0.5,"[167142, 0, 1963, 0]"
Openfire,MLP,2,model3,NONE,0.9883918275627569,0.4970810148492031,0.9826216254271075,[0.99416203 0.        ],0.9883918275627569,nan,0.0,1.0,0.5,"[167142, 0, 1963, 0]"
Openfire,RandomForest,2,model1,RUS,0.760172673782561,0.46813455378162755,0.8530976015254425,[0.86224746 0.07402164],0.7601726737825611,0.03874746026054739,0.825776872134488,0.7594021849684699,0.7925895285514789,"[126928, 40214, 342, 1621]"
Openfire,DT,2,model1,RUS,0.7539221193932765,0.46230513257559214,0.8490929069184188,[0.85828614 0.06632413],0.7539221193932764,0.034689949772332536,0.7529291900152827,0.7539337808569958,0.7534314854361392,"[126014, 41128, 485, 1478]"
Openfire,LogisticRegression,2,model1,RUS,0.7374648886786317,0.45315240766886916,0.8383020496912218,[0.84745635 0.05884847],0.7374648886786316,0.03070185140126966,0.7070809984717269,0.7378217324191406,0.7224513654454338,"[123321, 43821, 575, 1388]"
Openfire,MLP,2,model1,RUS,0.7394045119895922,0.45680653267806626,0.8395080455104027,[0.84860415 0.06500891],0.7394045119895922,0.03391706701498816,0.7804381049414162,0.738922592765433,0.7596803488534246,"[123505, 43637, 431, 1532]"
Openfire,RandomForest,2,model2,RUS,0.7775287543242365,0.4768717494080758,0.8642525872789532,[0.87345991 0.08028358],0.7775287543242364,0.04216527142930512,0.8364747834946511,0.7768364624092089,0.80665562295193,"[129842, 37300, 321, 1642]"
Openfire,DT,2,model2,RUS,0.7613317169805741,0.46703288486218675,0.8538831151681935,[0.86307783 0.07098794],0.7613317169805742,0.037173645765531206,0.7855323484462557,0.7610474925512438,0.7732899204987498,"[127203, 39939, 421, 1542]"
Openfire,LogisticRegression,2,model2,RUS,0.741273173472103,0.45510758498083054,0.8408189799444771,[0.84998663 0.06022854],0.7412731734721031,0.031439912093826385,0.7142129393785023,0.741590982517859,0.7279019609481807,"[123951, 43191, 561, 1402]"
Openfire,MLP,2,model2,RUS,0.656775376245528,0.4235001328068401,0.7817056867341341,[0.79021957 0.05678069],0.656775376245528,0.02932585778553683,0.8899643402954661,0.6540366873676275,0.7720005138315468,"[109317, 57825, 216, 1747]"
Openfire,RandomForest,2,model3,RUS,0.340829662044292,0.26439621978686173,0.49600875984630194,[0.50151376 0.02727868],0.340829662044292,0.013877050926912422,0.7962302598064187,0.3354812075959364,0.5658557337011775,"[56073, 111069, 400, 1563]"
Openfire,DT,2,model3,RUS,0.343940155524674,0.2661668352342122,0.4995192887737422,[0.50506565 0.02726802],0.343940155524674,0.013872780801141939,0.7921548650025472,0.33867609577485014,0.5654154803886986,"[56607, 110535, 408, 1555]"
Openfire,LogisticRegression,2,model3,RUS,0.5523373052245646,0.3664042051566119,0.7016650862696752,[0.70963362 0.02317479],0.5523373052245646,0.011888528496723373,0.4574630667345899,0.5534515561618265,0.5054573114482083,"[92505, 74637, 1065, 898]"
Openfire,MLP,2,model3,RUS,0.24597143786404896,0.20533809534332428,0.38085981097999844,[0.38503164 0.02564455],0.24597143786404896,0.013017540321016579,0.8548140601120734,0.23882088284213424,0.5468174714771038,"[39917, 127225, 285, 1678]"
Openfire,RandomForest,2,model1,ENN,0.9297063954347891,0.54597949742593,0.953685624157555,[0.96337605 0.12858295],0.9297063954347891,0.07509847576639836,0.4467651553744269,0.9353783010853047,0.6910717282298658,"[156341, 10801, 1086, 877]"
Openfire,DT,2,model1,ENN,0.8728423169036988,0.505736542130362,0.9218130957490819,[0.93170247 0.07977062],0.8728423169036988,0.04354326294150626,0.4747834946510443,0.8775173206016441,0.6761504076263442,"[146670, 20472, 1031, 932]"
Openfire,LogisticRegression,2,model1,ENN,0.987918748706425,0.5056190149323482,0.9825854017527728,[0.99392201 0.01731602],0.987918748706425,0.15517241379310345,0.009169638308711156,0.999413672206866,0.5042916552577886,"[167044, 98, 1945, 18]"
Openfire,MLP,2,model1,ENN,0.9875343721356553,0.5573283949624819,0.9835911979850762,[0.99372268 0.12093411],0.9875343721356553,0.3333333333333333,0.0738665308201732,0.9982649483672565,0.5360657395937148,"[166852, 290, 1818, 145]"
Openfire,RandomForest,2,model2,ENN,0.938239555305875,0.555598656509042,0.9583915126563961,[0.96796516 0.14323216],0.938239555305875,0.08536227632736873,0.4447274579724911,0.9440356104390278,0.6943815342057595,"[157788, 9354, 1090, 873]"
Openfire,DT,2,model2,ENN,0.9049643712486325,0.5269756428466864,0.9400037058284751,[0.94982062 0.10413067],0.9049643712486325,0.058462694041061594,0.4758023433520122,0.9100046666905984,0.6929035050213054,"[152100, 15042, 1029, 934]"
Openfire,LogisticRegression,2,model2,ENN,0.9879719700777624,0.5056701270950767,0.9826129002985191,[0.99394895 0.0173913 ],0.9879719700777624,0.16822429906542055,0.009169638308711156,0.9994675186368477,0.5043185784727794,"[167053, 89, 1945, 18]"
Openfire,MLP,2,model2,ENN,0.9869311965938322,0.5825389045646813,0.9838746316270719,[0.99341364 0.17166417],0.9869311965938322,0.324822695035461,0.11665817626082527,0.9971521221476349,0.5569051492042301,"[166666, 476, 1734, 229]"
Openfire,RandomForest,2,model3,ENN,0.3572691523018243,0.2738040763770804,0.5142833677807657,[0.51999912 0.02760904],0.3572691523018243,0.014051287655265362,0.7860417727967397,0.3522334302569073,0.5691376015268235,"[58873, 108269, 420, 1543]"
